%time SOC Ptotal Psensor1
42630 0.378469364619 0.665 0.7
42640 0.378320913557 0.665 0.7
42650 0.378172457628 0.665 0.7
42660 0.378023996833 0.665 0.7
42670 0.377875531177 0.665 0.7
42680 0.377727060663 0.665 0.7
42690 0.377578585294 0.665 0.7
42700 0.377517921129 0.0095 0.01
42710 0.37751580004 0.0095 0.01
42720 0.37751367895 0.0095 0.01
42730 0.377423742057 0.665 0.7
42740 0.37727525678 0.665 0.7
42750 0.377126766659 0.665 0.7
42760 0.376978271695 0.665 0.7
42770 0.376829771894 0.665 0.7
42780 0.376681267258 0.665 0.7
42790 0.37653275779 0.665 0.7
42800 0.376457440449 0.0095 0.01
42810 0.376455318866 0.0095 0.01
42820 0.376453197283 0.0095 0.01
42830 0.376377879019 0.665 0.7
42840 0.376229359691 0.665 0.7
42850 0.376080835542 0.665 0.7
42860 0.375932306575 0.665 0.7
42870 0.375783772793 0.665 0.7
42880 0.3756352342 0.665 0.7
42890 0.375486690798 0.665 0.7
42900 0.375396713616 0.0095 0.01
42910 0.375394591542 0.0095 0.01
42920 0.375392469468 0.0095 0.01
42930 0.375331776664 0.665 0.7
42940 0.375183223451 0.665 0.7
42950 0.375034665439 0.665 0.7
42960 0.374886102633 0.665 0.7
42970 0.374737535035 0.665 0.7
42980 0.374588962649 0.665 0.7
42990 0.374440385478 0.665 0.7
43000 0.37433574184 0.0095 0.01
43010 0.374333619277 0.0095 0.01
43020 0.374331496714 0.0095 0.01
43030 0.374285436153 0.665 0.7
43040 0.374136849218 0.665 0.7
43050 0.373988257509 0.665 0.7
43060 0.373839661028 0.665 0.7
43070 0.373691059779 0.665 0.7
43080 0.373542453765 0.665 0.7
43090 0.37339384299 0.665 0.7
43100 0.373274526328 0.0095 0.01
43110 0.37327240328 0.0095 0.01
43120 0.37327028023 0.0095 0.01
43130 0.373238858645 0.665 0.7
43140 0.373090238153 0.665 0.7
43150 0.37294161291 0.665 0.7
43160 0.372792982919 0.665 0.7
43170 0.372644348183 0.665 0.7
43180 0.372495708706 0.665 0.7
43190 0.37234706449 0.665 0.7
43200 0.372213068289 0.0095 0.01
43210 0.372210944757 0.0095 0.01
43220 0.372208821223 0.0095 0.01
43230 0.372192045298 0.665 0.7
43240 0.372043391414 0.665 0.7
43250 0.371894732801 0.665 0.7
43260 0.371746069464 0.665 0.7
43270 0.371597401406 0.665 0.7
43280 0.371448728629 0.665 0.7
43290 0.371300051137 0.665 0.7
43300 0.371151368934 0.0095 0.01
43310 0.371149244915 0.0095 0.01
43320 0.3711471209 0.0095 0.01
43330 0.371144996884 0.665 0.7
43340 0.370996310155 0.665 0.7
43350 0.370847618338 0.665 0.7
43360 0.370698921819 0.665 0.7
43370 0.370550220602 0.665 0.7
43380 0.37040151469 0.665 0.7
43390 0.370252804086 0.665 0.7
43400 0.370104088795 0.0095 0.01
43410 0.370087304958 0.0095 0.01
43420 0.370085180464 0.0095 0.01
43430 0.370083055969 0.665 0.7
43440 0.369948995534 0.665 0.7
43450 0.369800270675 0.665 0.7
43460 0.369651541138 0.665 0.7
43470 0.369502806926 0.665 0.7
43480 0.369354068042 0.665 0.7
43490 0.36920532449 0.665 0.7
43500 0.369056576274 0.665 0.7
43510 0.369025126089 0.0095 0.01
43520 0.369023001119 0.0095 0.01
43530 0.369020876147 0.0095 0.01
43540 0.368901448702 0.665 0.7
43550 0.368752690965 0.665 0.7
43560 0.368603928573 0.665 0.7
43570 0.36845516153 0.665 0.7
43580 0.368306389838 0.665 0.7
43590 0.368157613501 0.665 0.7
43600 0.368008832522 0.665 0.7
43610 0.367962709508 0.0095 0.01
43620 0.367960584063 0.0095 0.01
43630 0.367958458617 0.0095 0.01
43640 0.36785367081 0.665 0.7
43650 0.367704880358 0.665 0.7
43660 0.367556085275 0.665 0.7
43670 0.367407285564 0.665 0.7
43680 0.367258481227 0.665 0.7
43690 0.367109672268 0.665 0.7
43700 0.36696085869 0.665 0.7
43710 0.366900056411 0.0095 0.01
43720 0.366897930494 0.0095 0.01
43730 0.366895804577 0.0095 0.01
43740 0.366805663006 0.665 0.7
43750 0.366656840003 0.665 0.7
43760 0.366508012392 0.665 0.7
43770 0.366359180174 0.665 0.7
43780 0.366210343355 0.665 0.7
43790 0.366061501936 0.665 0.7
43800 0.365912655922 0.665 0.7
43810 0.365837167995 0.0095 0.01
43820 0.365835041608 0.0095 0.01
43830 0.365832915221 0.0095 0.01
43840 0.365757426437 0.665 0.7
43850 0.365608571045 0.665 0.7
43860 0.365459711067 0.665 0.7
43870 0.365310846506 0.665 0.7
43880 0.365161977366 0.665 0.7
43890 0.365013103651 0.665 0.7
43900 0.364864225362 0.665 0.7
43910 0.364774045449 0.0095 0.01
43920 0.364771918596 0.0095 0.01
43930 0.364769791741 0.0095 0.01
43940 0.364708962244 0.665 0.7
43950 0.364560074625 0.665 0.7
43960 0.364411182442 0.665 0.7
43970 0.3642622857 0.665 0.7
43980 0.364113384402 0.665 0.7
43990 0.363964478551 0.665 0.7
44000 0.36381556815 0.665 0.7
44010 0.363710689963 0.0095 0.01
44020 0.363708562644 0.0095 0.01
44030 0.363706435325 0.0095 0.01
44040 0.363660271567 0.665 0.7
44050 0.363511351882 0.665 0.7
44060 0.363362427657 0.665 0.7
44070 0.363213498894 0.665 0.7
44080 0.363064565599 0.665 0.7
44090 0.362915627773 0.665 0.7
44100 0.36276668542 0.665 0.7
44110 0.36264710272 0.0095 0.01
44120 0.362644974939 0.0095 0.01
44130 0.362642847158 0.0095 0.01
44140 0.362611355542 0.665 0.7
44150 0.362462403952 0.665 0.7
44160 0.362313447844 0.665 0.7
44170 0.362164487223 0.665 0.7
44180 0.362015522091 0.665 0.7
44190 0.361866552451 0.665 0.7
44200 0.361717578307 0.665 0.7
44210 0.3615832849 0.0095 0.01
44220 0.36158115666 0.0095 0.01
44230 0.361579028418 0.0095 0.01
44240 0.3615622153 0.665 0.7
44250 0.361413231965 0.665 0.7
44260 0.361264244136 0.665 0.7
44270 0.361115251815 0.665 0.7
44280 0.360966255007 0.665 0.7
44290 0.360817253713 0.665 0.7
44300 0.360668247939 0.665 0.7
44310 0.360519237686 0.0095 0.01
44320 0.360517108982 0.0095 0.01
44330 0.360514980283 0.0095 0.01
44340 0.360512851583 0.665 0.7
44350 0.360363837049 0.665 0.7
44360 0.360214817658 0.665 0.7
44370 0.360065793798 0.665 0.7
44380 0.359916765472 0.665 0.7
44390 0.359767732684 0.665 0.7
44400 0.359618695438 0.665 0.7
44410 0.359469653736 0.0095 0.01
44420 0.359452833077 0.0095 0.01
44430 0.359450703922 0.0095 0.01
44440 0.359448574767 0.665 0.7
44450 0.359314220327 0.665 0.7
44460 0.359165169532 0.665 0.7
44470 0.359016114291 0.665 0.7
44480 0.358867054608 0.665 0.7
44490 0.358717990484 0.665 0.7
44500 0.358568921925 0.665 0.7
44510 0.358419848931 0.665 0.7
44520 0.35838833011 0.0095 0.01
44530 0.358386200503 0.0095 0.01
44540 0.358384070894 0.0095 0.01
44550 0.358264382915 0.665 0.7
44560 0.358115300876 0.665 0.7
44570 0.357966214412 0.665 0.7
44580 0.357817123529 0.665 0.7
44590 0.357668028228 0.665 0.7
44600 0.357518928513 0.665 0.7
44610 0.357369824387 0.665 0.7
44620 0.357323601243 0.0095 0.01
44630 0.357321471185 0.0095 0.01
44640 0.357319341126 0.0095 0.01
44650 0.357214325927 0.665 0.7
44660 0.3570652128 0.665 0.7
44670 0.356916095272 0.665 0.7
44680 0.356766973346 0.665 0.7
44690 0.356617847024 0.665 0.7
44700 0.356468716311 0.665 0.7
44710 0.356319581209 0.665 0.7
44720 0.356258647631 0.0095 0.01
44730 0.356256517125 0.0095 0.01
44740 0.356254386617 0.0095 0.01
44750 0.35616405047 0.665 0.7
44760 0.356014906413 0.665 0.7
44770 0.355865757976 0.665 0.7
44780 0.355716605164 0.665 0.7
44790 0.355567447978 0.665 0.7
44800 0.355418286423 0.665 0.7
44810 0.355269120501 0.665 0.7
44820 0.355193470423 0.0095 0.01
44830 0.35519133947 0.0095 0.01
44840 0.355189208516 0.0095 0.01
44850 0.355113557646 0.665 0.7
44860 0.354964382814 0.665 0.7
44870 0.354815203625 0.665 0.7
44880 0.354666020082 0.665 0.7
44890 0.354516832188 0.665 0.7
44900 0.354367639946 0.665 0.7
44910 0.35421844336 0.665 0.7
44920 0.35412807076 0.0095 0.01
44930 0.354125939364 0.0095 0.01
44940 0.354123807967 0.0095 0.01
44950 0.35406284855 0.665 0.7
44960 0.353913643098 0.665 0.7
44970 0.353764433311 0.665 0.7
44980 0.353615219192 0.665 0.7
44990 0.353466000745 0.665 0.7
45000 0.353316777971 0.665 0.7
45010 0.353167550875 0.665 0.7
45020 0.353062449781 0.0095 0.01
45030 0.353060317943 0.0095 0.01
45040 0.353058186104 0.0095 0.01
45050 0.353011924271 0.665 0.7
45060 0.352862688354 0.665 0.7
45070 0.352713448123 0.665 0.7
45080 0.352564203583 0.665 0.7
45090 0.352414954735 0.665 0.7
45100 0.352265701583 0.665 0.7
45110 0.35211644413 0.665 0.7
45120 0.351996608613 0.0095 0.01
45130 0.351994476335 0.0095 0.01
45140 0.351992344057 0.0095 0.01
45150 0.351960785892 0.665 0.7
45160 0.351811519663 0.665 0.7
45170 0.351662249142 0.665 0.7
45180 0.351512974332 0.665 0.7
45190 0.351363695237 0.665 0.7
45200 0.35121441186 0.665 0.7
45210 0.351065124203 0.665 0.7
45220 0.350930548378 0.0095 0.01
45230 0.350928415664 0.0095 0.01
45240 0.350926282949 0.0095 0.01
45250 0.350909434489 0.665 0.7
45260 0.3507601381 0.665 0.7
45270 0.35061083744 0.665 0.7
45280 0.350461532514 0.665 0.7
45290 0.350312223323 0.665 0.7
45300 0.350162909871 0.665 0.7
45310 0.350013592162 0.665 0.7
45320 0.349864270197 0.0095 0.01
45330 0.349862137043 0.0095 0.01
45340 0.349860003893 0.0095 0.01
45350 0.349857870742 0.665 0.7
45360 0.349708544733 0.665 0.7
45370 0.349559214085 0.665 0.7
45380 0.349409879192 0.665 0.7
45390 0.349260540057 0.665 0.7
45400 0.349111196682 0.665 0.7
45410 0.34896184907 0.665 0.7
45420 0.348812497224 0.0095 0.01
45430 0.348795641578 0.0095 0.01
45440 0.348793507995 0.0095 0.01
45450 0.348791374412 0.665 0.7
45460 0.348656740621 0.665 0.7
45470 0.348507380136 0.665 0.7
45480 0.348358015426 0.665 0.7
45490 0.348208646495 0.665 0.7
45500 0.348059273346 0.665 0.7
45510 0.347909895981 0.665 0.7
45520 0.347760514403 0.665 0.7
45530 0.347728930367 0.0095 0.01
45540 0.347726796354 0.0095 0.01
45550 0.34772466234 0.0095 0.01
45560 0.347604726816 0.665 0.7
45570 0.347455336642 0.665 0.7
45580 0.347305942265 0.665 0.7
45590 0.347156543687 0.665 0.7
45600 0.347007140911 0.665 0.7
45610 0.346857733941 0.665 0.7
45620 0.346708322779 0.665 0.7
45630 0.3466620045 0.0095 0.01
45640 0.346659870058 0.0095 0.01
45650 0.346657735616 0.0095 0.01
45660 0.346552504363 0.665 0.7
45670 0.346403084647 0.665 0.7
45680 0.346253660749 0.665 0.7
45690 0.346104232671 0.665 0.7
45700 0.345954800416 0.665 0.7
45710 0.345805363988 0.665 0.7
45720 0.345655923389 0.665 0.7
45730 0.345594865056 0.0095 0.01
45740 0.345592730189 0.0095 0.01
45750 0.34559059532 0.0095 0.01
45760 0.345500074295 0.665 0.7
45770 0.345350625184 0.665 0.7
45780 0.345201171912 0.665 0.7
45790 0.34505171448 0.665 0.7
45800 0.344902252892 0.665 0.7
45810 0.344752787151 0.665 0.7
45820 0.344603317259 0.665 0.7
45830 0.344527513107 0.0095 0.01
45840 0.344525377815 0.0095 0.01
45850 0.344523242523 0.0095 0.01
45860 0.34444743764 0.665 0.7
45870 0.344297959279 0.665 0.7
45880 0.344148476777 0.665 0.7
45890 0.343998990136 0.665 0.7
45900 0.343849499359 0.665 0.7
45910 0.343700004449 0.665 0.7
45920 0.343550505409 0.665 0.7
45930 0.343459949713 0.0095 0.01
45940 0.343457814 0.0095 0.01
45950 0.343455678286 0.0095 0.01
45960 0.343394595415 0.665 0.7
45970 0.343245087947 0.665 0.7
45980 0.343095576358 0.665 0.7
45990 0.342946060651 0.665 0.7
46000 0.342796540828 0.665 0.7
46010 0.342647016893 0.665 0.7
46020 0.342497488847 0.665 0.7
46030 0.342392175927 0.0095 0.01
46040 0.342390039794 0.0095 0.01
46050 0.34238790366 0.0095 0.01
46060 0.342341548627 0.665 0.7
46070 0.342192012195 0.665 0.7
46080 0.342042471661 0.665 0.7
46090 0.34189292703 0.665 0.7
46100 0.341743378303 0.665 0.7
46110 0.341593825483 0.665 0.7
46120 0.341444268573 0.665 0.7
46130 0.341324192787 0.0095 0.01
46140 0.341322056236 0.0095 0.01
46150 0.341319919685 0.0095 0.01
46160 0.341288298273 0.665 0.7
46170 0.341138733017 0.665 0.7
46180 0.34098916368 0.665 0.7
46190 0.340839590264 0.665 0.7
46200 0.340690012773 0.665 0.7
46210 0.340540431209 0.665 0.7
46220 0.340390845575 0.665 0.7
46230 0.340256001325 0.0095 0.01
46240 0.340253864358 0.0095 0.01
46250 0.340251727391 0.0095 0.01
46260 0.340234845341 0.665 0.7
46270 0.340085251401 0.665 0.7
46280 0.339935653399 0.665 0.7
46290 0.339786051338 0.665 0.7
46300 0.339636445222 0.665 0.7
46310 0.339486835052 0.665 0.7
46320 0.339337220832 0.665 0.7
46330 0.339187602564 0.0095 0.01
46340 0.339185465178 0.0095 0.01
46350 0.339183327797 0.0095 0.01
46360 0.339181190415 0.665 0.7
46370 0.33903156832 0.665 0.7
46380 0.338881941792 0.665 0.7
46390 0.338732311224 0.665 0.7
46400 0.338582676619 0.665 0.7
46410 0.33843303798 0.665 0.7
46420 0.33828339531 0.665 0.7
46430 0.338133748612 0.0095 0.01
46440 0.338116859702 0.0095 0.01
46450 0.33811472191 0.0095 0.01
46460 0.338112584116 0.665 0.7
46470 0.337977684741 0.665 0.7
46480 0.337828029821 0.665 0.7
46490 0.337678370881 0.665 0.7
46500 0.337528707924 0.665 0.7
46510 0.337379040951 0.665 0.7
46520 0.337229369967 0.665 0.7
46530 0.337079694973 0.665 0.7
46540 0.337048048927 0.0095 0.01
46550 0.337045910724 0.0095 0.01
46560 0.337043772521 0.0095 0.01
46570 0.336923601614 0.665 0.7
46580 0.336773918438 0.665 0.7
46590 0.33662423126 0.665 0.7
46600 0.336474540084 0.665 0.7
46610 0.336324844912 0.665 0.7
46620 0.336175145746 0.665 0.7
46630 0.33602544259 0.665 0.7
46640 0.335979033833 0.0095 0.01
46650 0.335976895224 0.0095 0.01
46660 0.335974756613 0.0095 0.01
46670 0.335869319883 0.665 0.7
46680 0.335719608582 0.665 0.7
46690 0.335569893299 0.665 0.7
46700 0.335420174037 0.665 0.7
46710 0.335270450796 0.665 0.7
46720 0.335120723581 0.665 0.7
46730 0.334970992394 0.665 0.7
46740 0.334909815393 0.0095 0.01
46750 0.334907676378 0.0095 0.01
46760 0.334905537361 0.0095 0.01
46770 0.334814840475 0.665 0.7
46780 0.334665101181 0.665 0.7
46790 0.334515357924 0.665 0.7
46800 0.334365610705 0.665 0.7
46810 0.334215859527 0.665 0.7
46820 0.334066104392 0.665 0.7
46830 0.333916345304 0.665 0.7
46840 0.333840394563 0.0095 0.01
46850 0.333838255144 0.0095 0.01
46860 0.333836115723 0.0095 0.01
46870 0.333760164308 0.665 0.7
46880 0.33361039715 0.665 0.7
46890 0.333460626047 0.665 0.7
46900 0.333310851001 0.665 0.7
46910 0.333161072013 0.665 0.7
46920 0.333011289087 0.665 0.7
46930 0.332861502226 0.665 0.7
46940 0.332770772287 0.0095 0.01
46950 0.332768632465 0.0095 0.01
46960 0.332766492643 0.0095 0.01
46970 0.332705292285 0.665 0.7
46980 0.332555497391 0.665 0.7
46990 0.33240569857 0.665 0.7
47000 0.332255895822 0.665 0.7
47010 0.332106089152 0.665 0.7
47020 0.331956278561 0.665 0.7
47030 0.331806464052 0.665 0.7
47040 0.331700949494 0.0095 0.01
47050 0.331698809273 0.0095 0.01
47060 0.33169666905 0.0095 0.01
47070 0.331650225298 0.665 0.7
47080 0.331500402794 0.665 0.7
47090 0.331350576378 0.665 0.7
47100 0.331200746055 0.665 0.7
47110 0.331050911826 0.665 0.7
47120 0.330901073695 0.665 0.7
47130 0.330751231663 0.665 0.7
47140 0.330630927101 0.0095 0.01
47150 0.330628786481 0.0095 0.01
47160 0.33062664586 0.0095 0.01
47170 0.330594964225 0.665 0.7
47180 0.330445114233 0.665 0.7
47190 0.330295260347 0.665 0.7
47200 0.330145402571 0.665 0.7
47210 0.329995540907 0.665 0.7
47220 0.329845675357 0.665 0.7
47230 0.329695805923 0.665 0.7
47240 0.329560706008 0.0095 0.01
47250 0.329558564992 0.0095 0.01
47260 0.329556423974 0.0095 0.01
47270 0.329539509929 0.665 0.7
47280 0.32938963257 0.665 0.7
47290 0.329239751336 0.665 0.7
47300 0.329089866227 0.665 0.7
47310 0.328939977248 0.665 0.7
47320 0.3287900844 0.665 0.7
47330 0.328640187686 0.665 0.7
47340 0.328490287107 0.0095 0.01
47350 0.328488145691 0.0095 0.01
47360 0.328486004279 0.0095 0.01
47370 0.328483862866 0.665 0.7
47380 0.328333958654 0.665 0.7
47390 0.328184050189 0.665 0.7
47400 0.328034137868 0.665 0.7
47410 0.327884221692 0.665 0.7
47420 0.327734301665 0.665 0.7
47430 0.327584377787 0.665 0.7
47440 0.327434450062 0.0095 0.01
47450 0.327417529449 0.0095 0.01
47460 0.327415387644 0.0095 0.01
47470 0.327413245838 0.665 0.7
47480 0.327278093317 0.665 0.7
47490 0.327128157739 0.665 0.7
47500 0.326978218322 0.665 0.7
47510 0.326828275066 0.665 0.7
47520 0.326678327975 0.665 0.7
47530 0.32652837705 0.665 0.7
47540 0.326378422294 0.665 0.7
47550 0.326346717121 0.0095 0.01
47560 0.326344574924 0.0095 0.01
47570 0.326342432727 0.0095 0.01
47580 0.326222037376 0.665 0.7
47590 0.326072074801 0.665 0.7
47600 0.325922108402 0.665 0.7
47610 0.32577213818 0.665 0.7
47620 0.325622164139 0.665 0.7
47630 0.325472186281 0.665 0.7
47640 0.325322204607 0.665 0.7
47650 0.325275709546 0.0095 0.01
47660 0.32527356696 0.0095 0.01
47670 0.325271424373 0.0095 0.01
47680 0.325165791636 0.665 0.7
47690 0.325015802175 0.665 0.7
47700 0.324865808906 0.665 0.7
47710 0.324715811831 0.665 0.7
47720 0.324565810952 0.665 0.7
47730 0.324415806272 0.665 0.7
47740 0.324265797791 0.665 0.7
47750 0.324204507546 0.0095 0.01
47760 0.324202364572 0.0095 0.01
47770 0.324200221597 0.0095 0.01
47780 0.324109356881 0.665 0.7
47790 0.323959340646 0.665 0.7
47800 0.323809320618 0.665 0.7
47810 0.323659296799 0.665 0.7
47820 0.323509269192 0.665 0.7
47830 0.323359237798 0.665 0.7
47840 0.32320920262 0.665 0.7
47850 0.323133111927 0.0095 0.01
47860 0.323130968566 0.0095 0.01
47870 0.323128825204 0.0095 0.01
47880 0.323052733884 0.665 0.7
47890 0.322902690982 0.665 0.7
47900 0.322752644302 0.665 0.7
47910 0.322602593847 0.665 0.7
47920 0.322452539618 0.665 0.7
47930 0.322302481618 0.665 0.7
47940 0.322152419849 0.665 0.7
47950 0.322061523475 0.0095 0.01
47960 0.322059379729 0.0095 0.01
47970 0.322057235983 0.0095 0.01
47980 0.321995923399 0.665 0.7
47990 0.321845853936 0.665 0.7
48000 0.32169578071 0.665 0.7
48010 0.321545703723 0.665 0.7
48020 0.321395622977 0.665 0.7
48030 0.321245538475 0.665 0.7
48040 0.321095450219 0.665 0.7
48050 0.320989742962 0.0095 0.01
48060 0.320987598833 0.0095 0.01
48070 0.320985454703 0.0095 0.01
48080 0.320938926162 0.665 0.7
48090 0.320788830241 0.665 0.7
48100 0.320638730572 0.665 0.7
48110 0.320488627156 0.665 0.7
48120 0.320338519997 0.665 0.7
48130 0.320188409094 0.665 0.7
48140 0.320038294452 0.665 0.7
48150 0.319917771138 0.0095 0.01
48160 0.319915626627 0.0095 0.01
48170 0.319913482115 0.0095 0.01
48180 0.319881742894 0.665 0.7
48190 0.319731620616 0.665 0.7
48200 0.319581494604 0.665 0.7
48210 0.31943136486 0.665 0.7
48220 0.319281231386 0.665 0.7
48230 0.319131094183 0.665 0.7
48240 0.318980953253 0.665 0.7
48250 0.318845608738 0.0095 0.01
48260 0.318843463846 0.0095 0.01
48270 0.318841318954 0.0095 0.01
48280 0.318824374297 0.665 0.7
48290 0.318674225761 0.665 0.7
48300 0.318524073505 0.665 0.7
48310 0.318373917529 0.665 0.7
48320 0.318223757837 0.665 0.7
48330 0.318073594431 0.665 0.7
48340 0.317923427311 0.665 0.7
48350 0.31777325648 0.0095 0.01
48360 0.317771111204 0.0095 0.01
48370 0.317768965933 0.0095 0.01
48380 0.317766820661 0.665 0.7
48390 0.317616646358 0.665 0.7
48400 0.317466467952 0.665 0.7
48410 0.31731628584 0.665 0.7
48420 0.317166100025 0.665 0.7
48430 0.317015910509 0.665 0.7
48440 0.316865717293 0.665 0.7
48450 0.316715520379 0.0095 0.01
48460 0.316698569395 0.0095 0.01
48470 0.316696423746 0.0095 0.01
48480 0.316694278096 0.665 0.7
48490 0.316558883069 0.665 0.7
48500 0.316408678606 0.665 0.7
48510 0.316258470451 0.665 0.7
48520 0.316108258605 0.665 0.7
48530 0.315958043071 0.665 0.7
48540 0.315807823849 0.665 0.7
48550 0.315657600942 0.665 0.7
48560 0.315625839093 0.0095 0.01
48570 0.315623693068 0.0095 0.01
48580 0.315621547042 0.0095 0.01
48590 0.31550093654 0.665 0.7
48600 0.31535070611 0.665 0.7
48610 0.315200472001 0.665 0.7
48620 0.315050234213 0.665 0.7
48630 0.314899992749 0.665 0.7
48640 0.31474974761 0.665 0.7
48650 0.314599498799 0.665 0.7
48660 0.314552920954 0.0095 0.01
48670 0.314550774554 0.0095 0.01
48680 0.314548628153 0.0095 0.01
48690 0.314442807395 0.665 0.7
48700 0.314292551086 0.665 0.7
48710 0.314142291109 0.665 0.7
48720 0.313992027466 0.665 0.7
48730 0.313841760158 0.665 0.7
48740 0.313691489188 0.665 0.7
48750 0.313541214557 0.665 0.7
48760 0.31347981561 0.0095 0.01
48770 0.313477668836 0.0095 0.01
48780 0.313475522061 0.0095 0.01
48790 0.31338449624 0.665 0.7
48800 0.313234214136 0.665 0.7
48810 0.313083928375 0.665 0.7
48820 0.31293363896 0.665 0.7
48830 0.312783345893 0.665 0.7
48840 0.312633049174 0.665 0.7
48850 0.312482748806 0.665 0.7
48860 0.312406523675 0.0095 0.01
48870 0.312404376528 0.0095 0.01
48880 0.31240222938 0.0095 0.01
48890 0.312326003661 0.665 0.7
48900 0.312175695843 0.665 0.7
48910 0.31202538438 0.665 0.7
48920 0.311875069273 0.665 0.7
48930 0.311724750526 0.665 0.7
48940 0.311574428138 0.665 0.7
48950 0.311424102112 0.665 0.7
48960 0.311333045738 0.0095 0.01
48970 0.31133089822 0.0095 0.01
48980 0.311328750701 0.0095 0.01
48990 0.311267330222 0.665 0.7
49000 0.311116996768 0.665 0.7
49010 0.310966659681 0.665 0.7
49020 0.310816318961 0.665 0.7
49030 0.31066597461 0.665 0.7
49040 0.310515626631 0.665 0.7
49050 0.310365275023 0.665 0.7
49060 0.310259382368 0.0095 0.01
49070 0.31025723448 0.0095 0.01
49080 0.31025508659 0.0095 0.01
49090 0.310208476467 0.665 0.7
49100 0.310058117454 0.665 0.7
49110 0.309907754817 0.665 0.7
49120 0.309757388558 0.665 0.7
49130 0.309607018679 0.665 0.7
49140 0.309456645181 0.665 0.7
49150 0.309306268065 0.665 0.7
49160 0.309185534112 0.0095 0.01
49170 0.309183385854 0.0095 0.01
49180 0.309181237596 0.0095 0.01
49190 0.309149442919 0.665 0.7
49200 0.308999058418 0.665 0.7
49210 0.308848670304 0.665 0.7
49220 0.308698278578 0.665 0.7
49230 0.308547883241 0.665 0.7
49240 0.308397484296 0.665 0.7
49250 0.308247081742 0.665 0.7
49260 0.308111501493 0.0095 0.01
49270 0.308109352867 0.0095 0.01
49280 0.30810720424 0.0095 0.01
