%time SOC Ptotal Psensor1 Psensor2 Pmcu Prf Ppv Ipv
41890 0.325605101944 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
41900 0.325904354091 0.8275 2 0.15 0.15 0.15 0.2 0.457142857143
41910 0.325496396888 2.0945 2 0.01 0.15 0.15 0.2 0.0571428571429
41920 0.325039451364 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
41930 0.324594519603 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
41940 0.324149601319 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
41950 0.323704696567 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
41960 0.323645595111 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
41970 0.323629361305 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
41980 0.323613129167 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
41990 0.323596898696 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
42000 0.323580669893 2.2275 2 0.15 0.15 0.15 0 0.0571428571429
42010 0.323073526554 2.2945 2 0.01 0.15 0.15 0 0
42020 0.32257151816 2.0285 2 0.01 0.01 0.01 0 0
42030 0.322081526658 2.0285 2 0.01 0.01 0.01 0 0
42040 0.321591546635 2.0285 2 0.01 0.01 0.01 0 0
42050 0.321101578162 0.1285 0.1 0.01 0.01 0.01 0 0
42060 0.320997587556 0.1285 0.1 0.01 0.01 0.01 0 0
42070 0.320936488441 0.1285 0.1 0.01 0.01 0.01 0 0
42080 0.320875395141 0.1285 0.1 0.01 0.01 0.01 0 0
42090 0.320814307654 0.1285 0.1 0.01 0.01 0.01 0 0
42100 0.320753225982 2.4275 2 0.15 0.15 0.15 0.4 0
42110 0.320309351662 1.8945 2 0.01 0.15 0.15 0.4 0.114285714286
42120 0.319897707016 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
42130 0.319498088534 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
42140 0.319098485688 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
42150 0.318698898512 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
42160 0.318685430037 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
42170 0.318714859082 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
42180 0.318744284886 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
42190 0.31877370745 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
42200 0.318803126774 2.0275 2 0.15 0.15 0.15 1 0.114285714286
42210 0.318485766462 1.2945 2 0.01 0.15 0.15 1 0.285714285714
42220 0.318209678802 1.0285 2 0.01 0.01 0.01 1 0.285714285714
42230 0.317945620938 1.0285 2 0.01 0.01 0.01 1 0.285714285714
42240 0.317681579385 1.0285 2 0.01 0.01 0.01 1 0.285714285714
42250 0.317417554152 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
42260 0.317539704321 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
42270 0.31770473945 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
42280 0.317869752737 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
42290 0.318034744183 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
42300 0.318199713787 1.4275 2 0.15 0.15 0.15 1.4 0.285714285714
42310 0.317981743372 0.8945 2 0.01 0.15 0.15 1.4 0.4
42320 0.317796014281 0.6285 2 0.01 0.01 0.01 1.4 0.4
42330 0.317622312531 0.6285 2 0.01 0.01 0.01 1.4 0.4
42340 0.317448624098 0.6285 2 0.01 0.01 0.01 1.4 0.4
42350 0.317274948983 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
42360 0.317487438416 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
42370 0.317742796065 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
42380 0.317998116127 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
42390 0.318253398596 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
42400 0.318508643466 1.0275 2 0.15 0.15 0.15 1.8 0.4
42410 0.318380968856 0.4945 2 0.01 0.15 0.15 1.8 0.514285714286
42420 0.318285528354 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
42430 0.318202108256 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
42440 0.31811869579 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
42450 0.318035290956 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
42460 0.318337979824 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
42470 0.318683511079 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
42480 0.319028986272 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
42490 0.319374405385 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
42500 0.319719768399 0.6275 2 0.15 0.15 0.15 0.8 0.514285714286
42510 0.319429441996 1.4945 2 0.01 0.15 0.15 0.8 0.228571428571
42520 0.319108143046 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
42530 0.318798872695 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
42540 0.318489619106 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
42550 0.318180382293 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
42560 0.318257281359 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
42570 0.318377067874 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
42580 0.318496839419 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
42590 0.318616595993 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
42600 0.318736337597 1.6275 2 0.15 0.15 0.15 0.6 0.228571428571
42610 0.318364784191 1.6945 2 0.01 0.15 0.15 0.6 0.171428571429
42620 0.317998376898 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
42630 0.31764400042 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
42640 0.317289640584 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
42650 0.316935297412 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
42660 0.316967177438 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
42670 0.317041960884 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
42680 0.317116735546 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
42690 0.317191501424 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
42700 0.31726625852 1.8275 2 0.15 0.15 0.15 1 0.171428571429
42710 0.316958013093 1.2945 2 0.01 0.15 0.15 1 0.285714285714
42720 0.316682016862 1.0285 2 0.01 0.01 0.01 1 0.285714285714
42730 0.316418053495 1.0285 2 0.01 0.01 0.01 1 0.285714285714
42740 0.316154106486 1.0285 2 0.01 0.01 0.01 1 0.285714285714
42750 0.315890175846 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
42760 0.31601251725 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
42770 0.316177754349 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
42780 0.316342969609 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
42790 0.316508163028 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
42800 0.316673334607 1.4275 2 0.15 0.15 0.15 0.4 0.285714285714
42810 0.316274763809 1.8945 2 0.01 0.15 0.15 0.4 0.114285714286
42820 0.315863270275 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
42830 0.315463811237 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
42840 0.31506436817 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
42850 0.314664941107 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
42860 0.314651888164 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
42870 0.314681761057 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
42880 0.314711630664 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
42890 0.314741496987 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
42900 0.314771360026 2.0275 2 0.15 0.15 0.15 0.8 0.114285714286
42910 0.314418061517 1.4945 2 0.01 0.15 0.15 0.8 0.228571428571
42920 0.314097025928 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
42930 0.313788029042 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
42940 0.313479049143 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
42950 0.313170086244 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
42960 0.31324757526 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
42970 0.313367986798 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
42980 0.313488383338 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
42990 0.313608764879 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
43000 0.313729131424 1.6275 2 0.15 0.15 0.15 0.6 0.228571428571
43010 0.313357800552 1.6945 2 0.01 0.15 0.15 0.6 0.171428571429
43020 0.312991620325 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
43030 0.312637481048 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
43040 0.312283358712 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
43050 0.311929253333 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
43060 0.311961685677 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
43070 0.312037056322 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
43080 0.312112418135 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
43090 0.312187771118 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
43100 0.31226311527 1.8275 2 0.15 0.15 0.15 1.2 0.171428571429
43110 0.311991311674 1.0945 2 0.01 0.15 0.15 1.2 0.342857142857
43120 0.311760823633 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
43130 0.311542376833 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
43140 0.31132394529 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
43150 0.311105529008 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
43160 0.311273674729 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
43170 0.311484740926 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
43180 0.311695777792 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
43190 0.311906785325 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
43200 0.312117763524 1.2275 2 0.15 0.15 0.15 1.6 0.342857142857
43210 0.311945422938 0.6945 2 0.01 0.15 0.15 1.6 0.457142857143
43220 0.311805353186 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
43230 0.311677319849 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
43240 0.311549297317 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
43250 0.311421285591 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
43260 0.311679794952 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
43270 0.311981203638 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
43280 0.312282566029 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
43290 0.312583882118 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
43300 0.312885151898 0.8275 2 0.15 0.15 0.15 0.2 0.457142857143
43310 0.312477686955 2.0945 2 0.01 0.15 0.15 0.2 0.0571428571429
43320 0.312021129434 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
43330 0.311576612947 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
43340 0.311132111324 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
43350 0.310687624602 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
43360 0.310629767567 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
43370 0.310614869789 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
43380 0.310599973539 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
43390 0.310585078818 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
43400 0.310570185624 2.2275 2 0.15 0.15 0.15 0 0.0571428571429
43410 0.310063328878 2.2945 2 0.01 0.15 0.15 0 0
43420 0.309561619749 2.0285 2 0.01 0.01 0.01 0 0
43430 0.309071954754 2.0285 2 0.01 0.01 0.01 0 0
43440 0.308582302825 2.0285 2 0.01 0.01 0.01 0 0
43450 0.308092664007 0.1285 0.1 0.01 0.01 0.01 0 0
43460 0.307989821908 0.1285 0.1 0.01 0.01 0.01 0 0
43470 0.307929962091 0.1285 0.1 0.01 0.01 0.01 0 0
43480 0.307870107982 0.1285 0.1 0.01 0.01 0.01 0 0
43490 0.307810259582 0.1285 0.1 0.01 0.01 0.01 0 0
43500 0.307750416889 2.4275 2 0.15 0.15 0.15 0.4 0
43510 0.307306972062 1.8945 2 0.01 0.15 0.15 0.4 0.114285714286
43520 0.306895826103 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
43530 0.306496732643 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
43540 0.306097655759 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
43550 0.305698595473 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
43560 0.3056864656 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
43570 0.30571732324 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
43580 0.305748177495 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
43590 0.305779028364 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
43600 0.305809875847 2.0275 2 0.15 0.15 0.15 1 0.114285714286
43610 0.30549321537 1.2945 2 0.01 0.15 0.15 1 0.285714285714
43620 0.305217914586 1.0285 2 0.01 0.01 0.01 1 0.285714285714
43630 0.304954669146 1.0285 2 0.01 0.01 0.01 1 0.285714285714
43640 0.304691440346 1.0285 2 0.01 0.01 0.01 1 0.285714285714
43650 0.30442822819 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
43660 0.304551998986 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
43670 0.304718744415 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
43680 0.304885467977 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
43690 0.305052169673 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
43700 0.305218849504 1.4275 2 0.15 0.15 0.15 1.4 0.285714285714
43710 0.305001787318 0.8945 2 0.01 0.15 0.15 1.4 0.4
43720 0.304817034064 0.6285 2 0.01 0.01 0.01 1.4 0.4
43730 0.304644333373 0.6285 2 0.01 0.01 0.01 1.4 0.4
43740 0.304471646073 0.6285 2 0.01 0.01 0.01 1.4 0.4
43750 0.304298972163 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
43760 0.304513269058 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
43770 0.304770523895 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
43780 0.305027741318 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
43790 0.305284921327 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
43800 0.305542063919 1.0275 2 0.15 0.15 0.15 1.8 0.4
43810 0.305415485252 0.4945 2 0.01 0.15 0.15 1.8 0.514285714286
43820 0.305321208116 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
43830 0.305238976449 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
43840 0.305156752332 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
43850 0.305074535765 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
43860 0.305379219982 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
43870 0.305726836706 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
43880 0.306074397862 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
43890 0.306421903441 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
43900 0.306769353434 0.6275 2 0.15 0.15 0.15 0.8 0.514285714286
43910 0.306479779644 1.4945 2 0.01 0.15 0.15 0.8 0.228571428571
43920 0.306159168806 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
43930 0.305850612287 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
43940 0.305542073036 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
43950 0.305233551063 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
43960 0.305311971845 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
43970 0.305433369611 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
43980 0.305554752319 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
43990 0.305676119972 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
44000 0.305797472569 1.6275 2 0.15 0.15 0.15 0.6 0.228571428571
44010 0.30542650287 1.6945 2 0.01 0.15 0.15 0.6 0.171428571429
44020 0.305060690756 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
44030 0.304706935241 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
44040 0.304353197035 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
44050 0.303999476153 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
44060 0.304032781861 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
44070 0.304109080086 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
44080 0.304185369398 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
44090 0.304261649797 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
44100 0.304337921285 1.8275 2 0.15 0.15 0.15 1 0.171428571429
44110 0.304030393621 1.2945 2 0.01 0.15 0.15 1 0.285714285714
44120 0.303755182563 1.0285 2 0.01 0.01 0.01 1 0.285714285714
44130 0.303492029656 1.0285 2 0.01 0.01 0.01 1 0.285714285714
44140 0.303228893414 1.0285 2 0.01 0.01 0.01 1 0.285714285714
44150 0.302965773842 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
44160 0.303089726417 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
44170 0.303256663524 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
44180 0.303423578756 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
44190 0.303590472113 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
44200 0.303757343597 1.4275 2 0.15 0.15 0.15 0.4 0.285714285714
44210 0.303359303509 1.8945 2 0.01 0.15 0.15 0.4 0.114285714286
44220 0.302948314726 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
44230 0.302549386166 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
44240 0.30215047438 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
44250 0.301751579385 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
44260 0.301739855662 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
44270 0.301771146158 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
44280 0.301802433224 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
44290 0.30183371686 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
44300 0.301864997066 2.0275 2 0.15 0.15 0.15 0.8 0.114285714286
44310 0.301512325906 1.4945 2 0.01 0.15 0.15 0.8 0.228571428571
44320 0.301191984609 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
44330 0.300883707195 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
44340 0.300575447173 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
44350 0.300267204551 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
44360 0.300346207056 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
44370 0.300468220086 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
44380 0.300590218012 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
44390 0.300712200836 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
44400 0.300834168558 1.6275 2 0.15 0.15 0.15 0.6 0.228571428571
44410 0.300463429118 1.6945 2 0.01 0.15 0.15 0.6 0.171428571429
44420 0.300097851466 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
44430 0.299744339987 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
44440 0.299390845979 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
44450 0.299037369452 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
44460 0.299071220942 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
44470 0.299148098376 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
44480 0.29922496684 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
44490 0.299301826337 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
44500 0.299378676866 1.8275 2 0.15 0.15 0.15 1.2 0.171428571429
44510 0.299107669932 1.0945 2 0.01 0.15 0.15 1.2 0.342857142857
44520 0.29887806315 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
44530 0.29866052231 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
44540 0.298442996854 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
44550 0.298225486783 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
44560 0.298395326525 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
44570 0.298608174248 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
44580 0.298820992629 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
44590 0.299033781672 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
44600 0.299246541378 1.2275 2 0.15 0.15 0.15 1.6 0.342857142857
44610 0.29907519977 0.6945 2 0.01 0.15 0.15 1.6 0.457142857143
44620 0.298936194843 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
44630 0.298809250838 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
44640 0.298682317604 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
44650 0.298555395141 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
44660 0.298815781186 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
44670 0.299119154194 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
44680 0.299422481085 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
44690 0.299725761858 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
44700 0.300028996513 0.8275 2 0.15 0.15 0.15 0.2 0.457142857143
44710 0.299622048747 2.0945 2 0.01 0.15 0.15 0.2 0.0571428571429
44720 0.299165908986 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
44730 0.298721835677 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
44740 0.298277778071 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
44750 0.297833736186 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
44760 0.297777110033 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
44770 0.297763530296 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
44780 0.29774995195 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
44790 0.297736374997 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
44800 0.297722799435 2.2275 2 0.15 0.15 0.15 0 0.0571428571429
44810 0.297216261721 2.2945 2 0.01 0.15 0.15 0 0
44820 0.29671488305 2.0285 2 0.01 0.01 0.01 0 0
44830 0.296225573846 2.0285 2 0.01 0.01 0.01 0 0
44840 0.295736278601 2.0285 2 0.01 0.01 0.01 0 0
44850 0.295246997335 0.1285 0.1 0.01 0.01 0.01 0 0
44860 0.295145294296 0.1285 0.1 0.01 0.01 0.01 0 0
44870 0.295086660217 0.1285 0.1 0.01 0.01 0.01 0 0
44880 0.295028031736 0.1285 0.1 0.01 0.01 0.01 0 0
44890 0.294969408853 0.1285 0.1 0.01 0.01 0.01 0 0
44900 0.294910791567 2.4275 2 0.15 0.15 0.15 0.4 0
44910 0.29446779861 1.8945 2 0.01 0.15 0.15 0.4 0.114285714286
44920 0.294057170173 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
44930 0.293658618982 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
44940 0.293260084837 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
44950 0.292861567744 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
44960 0.292850758533 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
44970 0.292883023049 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
44980 0.292915284032 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
44990 0.29294754148 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
45000 0.292979795396 2.0275 2 0.15 0.15 0.15 1 0.114285714286
45010 0.292663843515 1.2945 2 0.01 0.15 0.15 1 0.285714285714
45020 0.292389334509 1.0285 2 0.01 0.01 0.01 1 0.285714285714
45030 0.292126905144 1.0285 2 0.01 0.01 0.01 1 0.285714285714
45040 0.291864492547 1.0285 2 0.01 0.01 0.01 1 0.285714285714
45050 0.291602096718 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
45060 0.291727458911 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
45070 0.291895881718 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
45080 0.292064282533 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
45090 0.29223266136 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
45100 0.292401018199 1.4275 2 0.15 0.15 0.15 1.4 0.285714285714
45110 0.292184863938 0.8945 2 0.01 0.15 0.15 1.4 0.4
45120 0.292001083342 0.6285 2 0.01 0.01 0.01 1.4 0.4
45130 0.291829379424 0.6285 2 0.01 0.01 0.01 1.4 0.4
45140 0.291657688889 0.6285 2 0.01 0.01 0.01 1.4 0.4
45150 0.291486011737 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
45160 0.291702079407 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
45170 0.29196119095 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
45180 0.292220265024 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
45190 0.292479301634 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
45200 0.292738300781 1.0275 2 0.15 0.15 0.15 1.8 0.4
45210 0.292612810108 0.4945 2 0.01 0.15 0.15 1.8 0.514285714286
45220 0.292519685564 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
45230 0.2924386305 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
45240 0.292357582891 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
45250 0.292276542736 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
45260 0.292583177273 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
45270 0.292932830369 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
45280 0.293282427984 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
45290 0.293631970123 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
45300 0.293981456789 0.6275 2 0.15 0.15 0.15 0.8 0.514285714286
45310 0.293692642731 1.4945 2 0.01 0.15 0.15 0.8 0.228571428571
45320 0.293372729641 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
45330 0.293064895235 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
