%time SOC Ptotal Psensor1 Ppv Ipv Psensor2 Pmcu Prf
54440 0.130408798623 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
54450 0.130365730925 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
54460 0.130314787387 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
54470 0.130263847571 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
54480 0.130496239583 -0.031 0.01 1.2 0.342857142857 0.01 0.01 1.2
54490 0.130625318537 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
54500 0.130889077401 0.579 1 1.6 0.342857142857 0.8 0.01 0.01
54510 0.130855741813 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
54520 0.130799995727 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
54530 0.130744253538 -0.5715 1 1.6 0.457142857143 0.01 0.01 0.01
54540 0.130849499291 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
54550 0.130901725478 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
54560 0.130946068698 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
54570 0.130990405688 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
54580 0.131317892486 -0.431 0.01 1.6 0.457142857143 0.01 0.01 1.2
54590 0.131542087888 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
54600 0.131900830017 0.179 1 0.2 0.457142857143 0.8 0.01 0.01
54610 0.131619686317 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
54620 0.131230340338 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
54630 0.130840930461 0.8285 1 0.2 0.0571428571429 0.01 0.01 0.01
54640 0.130612482445 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
54650 0.130330997015 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
54660 0.130041604377 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
54670 0.129752183658 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
54680 0.129746233593 0.969 0.01 0.2 0.0571428571429 0.01 0.01 1.2
54690 0.129636956012 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
54700 0.129662515004 1.579 1 0 0.0571428571429 0.8 0.01 0.01
54710 0.129276192796 1.779 1 0 0 0.8 0.01 0.01
54720 0.128838715549 1.779 1 0 0 0.8 0.01 0.01
54730 0.128401147545 1.0285 1 0 0 0.01 0.01 0.01
54740 0.128124805054 1.359 0.01 0 0 0.01 1.4 0.01
54750 0.127795313886 1.359 0.01 0 0 0.01 1.4 0.01
54760 0.127457882434 1.359 0.01 0 0 0.01 1.4 0.01
54770 0.127120403968 0.0385 0.01 0 0 0.01 0.01 0.01
54780 0.127066935556 1.169 0.01 0 0 0.01 0.01 1.2
54790 0.126909935951 0.0385 0.01 0 0 0.01 0.01 0.01
54800 0.12688804373 1.779 1 0.4 0 0.8 0.01 0.01
54810 0.126568189516 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
54820 0.126225802305 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
54830 0.125883364773 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
54840 0.12570247985 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
54850 0.125468375918 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
54860 0.125226346709 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
54870 0.124984299565 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
54880 0.125026720315 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
54890 0.124965451228 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
54900 0.125039478549 1.379 1 1 0.114285714286 0.8 0.01 0.01
54910 0.124853447521 0.779 1 1 0.285714285714 0.8 0.01 0.01
54920 0.124654469814 0.779 1 1 0.285714285714 0.8 0.01 0.01
54930 0.124455483643 0.0285 1 1 0.285714285714 0.01 0.01 0.01
54940 0.124418243759 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
54950 0.12432774811 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
54960 0.124229341162 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
54970 0.124130937553 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
54980 0.124317166359 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
54990 0.124399623164 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
55000 0.124617396011 0.779 1 1.4 0.285714285714 0.8 0.01 0.01
55010 0.124536708154 0.379 1 1.4 0.4 0.8 0.01 0.01
55020 0.124433504943 0.379 1 1.4 0.4 0.8 0.01 0.01
55030 0.124330304875 -0.3715 1 1.4 0.4 0.01 0.01 0.01
55040 0.124388862074 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
55050 0.12439415523 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
55060 0.124391534212 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
55070 0.124388913477 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
55080 0.124670837244 -0.231 0.01 1.4 0.4 0.01 0.01 1.2
55090 0.124848982457 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
55100 0.125162354124 0.379 1 1.8 0.4 0.8 0.01 0.01
55110 0.125177369758 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
55120 0.125169878242 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
55130 0.125162387504 -0.7715 1 1.8 0.514285714286 0.01 0.01 0.01
55140 0.125316532871 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
55150 0.12541743091 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
55160 0.125510403737 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
55170 0.125603359853 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
55180 0.125980553058 -0.631 0.01 1.8 0.514285714286 0.01 0.01 1.2
55190 0.126254023512 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
55200 0.126662521648 -0.021 1 0.8 0.514285714286 0.8 0.01 0.01
55210 0.126505222081 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
55220 0.126258485407 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
55230 0.126011730165 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
55240 0.125926527912 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
55250 0.12578812929 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
55260 0.125641824788 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
55270 0.125495520152 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
55280 0.125633562675 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
55290 0.125667949441 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
55300 0.12583753847 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
55310 0.125594109506 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
55320 0.125299442032 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
55330 0.125004741014 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
55340 0.124871709253 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
55350 0.124685433305 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
55360 0.124491237544 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
55370 0.124297034173 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
55380 0.124387444462 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
55390 0.124374109145 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
55400 0.124496121912 1.179 1 1 0.171428571429 0.8 0.01 0.01
55410 0.124319651746 0.779 1 1 0.285714285714 0.8 0.01 0.01
55420 0.12412065116 0.779 1 1 0.285714285714 0.8 0.01 0.01
55430 0.123921641903 0.0285 1 1 0.285714285714 0.01 0.01 0.01
55440 0.123884445221 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
55450 0.123793970877 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
55460 0.123695581936 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
55470 0.123597196286 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
55480 0.123783560234 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
55490 0.123866109382 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
55500 0.124084029954 0.779 1 0.4 0.285714285714 0.8 0.01 0.01
55510 0.123811715846 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
55520 0.123468912176 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
55530 0.123126054881 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
55540 0.122945089563 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
55550 0.122710791324 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
55560 0.122468549432 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
55570 0.122226287974 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
55580 0.122269101942 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
55590 0.12220800436 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
55600 0.122282492373 1.379 1 0.8 0.114285714286 0.8 0.01 0.01
55610 0.122057980618 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
55620 0.121810886517 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
55630 0.121563771115 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
55640 0.121478763498 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
55650 0.121340375569 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
55660 0.121194053587 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
55670 0.121047730549 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
55680 0.12118673938 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
55690 0.121221733224 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
55700 0.121392395938 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
55710 0.121148614047 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
55720 0.120853413098 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
55730 0.120558174602 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
55740 0.120425166784 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
55750 0.120238727643 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
55760 0.120044339356 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
55770 0.119849941763 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
55780 0.1199411585 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
55790 0.119928264672 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
55800 0.120051194232 1.179 1 1.2 0.171428571429 0.8 0.01 0.01
55810 0.11991304432 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
55820 0.11976190378 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
55830 0.119610761239 -0.1715 1 1.2 0.342857142857 0.01 0.01 0.01
55840 0.119621984522 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
55850 0.11957974782 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
55860 0.119529570041 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
55870 0.119479395714 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
55880 0.119714889811 -0.031 0.01 1.2 0.342857142857 0.01 0.01 1.2
55890 0.119846215786 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
55900 0.120113322764 0.579 1 1.6 0.342857142857 0.8 0.01 0.01
55910 0.120080898987 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
55920 0.120025880924 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
55930 0.119970866443 -0.5715 1 1.6 0.457142857143 0.01 0.01 0.01
55940 0.120078158828 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
55950 0.1201319965 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
55960 0.120177886216 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
55970 0.120223769193 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
55980 0.120555108096 -0.431 0.01 1.6 0.457142857143 0.01 0.01 1.2
55990 0.120782306167 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
56000 0.121145130574 0.179 1 0.2 0.457142857143 0.8 0.01 0.01
56010 0.12086289829 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
56020 0.120471575927 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
56030 0.120080173006 0.8285 1 0.2 0.0571428571429 0.01 0.01 0.01
56040 0.119851037226 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
56050 0.119568422132 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
56060 0.119277826077 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
56070 0.118987192774 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
56080 0.118982377478 0.969 0.01 0.2 0.0571428571429 0.01 0.01 1.2
56090 0.11887337675 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
56100 0.118900332042 1.579 1 0 0.0571428571429 0.8 0.01 0.01
56110 0.118511977805 1.779 1 0 0 0.8 0.01 0.01
56120 0.11807202285 1.779 1 0 0 0.8 0.01 0.01
56130 0.117631955247 1.0285 1 0 0 0.01 0.01 0.01
56140 0.117354459942 1.359 0.01 0 0 0.01 1.4 0.01
56150 0.117023355312 1.359 0.01 0 0 0.01 1.4 0.01
56160 0.116684230483 1.359 0.01 0 0 0.01 1.4 0.01
56170 0.116345045572 0.0385 0.01 0 0 0.01 0.01 0.01
56180 0.116292304363 1.169 0.01 0 0 0.01 0.01 1.2
56190 0.116135140412 0.0385 0.01 0 0 0.01 0.01 0.01
56200 0.116114246336 1.779 1 0.4 0 0.8 0.01 0.01
56210 0.115792817231 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
56220 0.115448647753 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
56230 0.115104414257 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
56240 0.114923135661 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
56250 0.114688167348 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
56260 0.114445197807 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
56270 0.114202203574 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
56280 0.114246187734 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
56290 0.114185565886 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
56300 0.114261435443 1.379 1 1 0.114285714286 0.8 0.01 0.01
56310 0.114074948512 0.779 1 1 0.285714285714 0.8 0.01 0.01
56320 0.113875396134 0.779 1 1 0.285714285714 0.8 0.01 0.01
56330 0.113675830774 0.0285 1 1 0.285714285714 0.01 0.01 0.01
56340 0.113639448199 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
56350 0.113549335359 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
56360 0.113451239753 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
56370 0.113353146451 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
56380 0.113542224958 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
56390 0.113626604022 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
56400 0.113847499186 0.779 1 1.4 0.285714285714 0.8 0.01 0.01
56410 0.11376728293 0.379 1 1.4 0.4 0.8 0.01 0.01
56420 0.113664350457 0.379 1 1.4 0.4 0.8 0.01 0.01
56430 0.113561419988 -0.3715 1 1.4 0.4 0.01 0.01 0.01
56440 0.113621685633 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
56450 0.113628213122 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
56460 0.113626755937 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
56470 0.11362529891 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
56480 0.113910910793 -0.231 0.01 1.4 0.4 0.01 0.01 1.2
56490 0.114091817656 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
56500 0.114409136681 0.379 1 1.8 0.4 0.8 0.01 0.01
56510 0.114425469654 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
56520 0.114419097453 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
56530 0.114412725918 -0.7715 1 1.8 0.514285714286 0.01 0.01 0.01
56540 0.114569409496 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
56550 0.114672376218 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
56560 0.11476734682 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
56570 0.11486229916 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
56580 0.11524396126 -0.631 0.01 1.8 0.514285714286 0.01 0.01 1.2
56590 0.115520985587 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
56600 0.11593419074 -0.021 1 0.8 0.514285714286 0.8 0.01 0.01
56610 0.11577671857 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
56620 0.115529033588 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
56630 0.115281323138 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
56640 0.115196563597 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
56650 0.11505814421 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
56660 0.114911747956 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
56670 0.114765349246 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
56680 0.114905778892 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
56690 0.114941647621 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
56700 0.115113894308 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
56710 0.114869528438 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
56720 0.114573469118 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
56730 0.114277366144 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
56740 0.114144347039 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
56750 0.113957612215 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
56760 0.113762883664 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
56770 0.113568143222 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
56780 0.113660537897 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
56790 0.11364826736 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
56800 0.113772542546 1.179 1 1 0.171428571429 0.8 0.01 0.01
56810 0.113595692916 0.779 1 1 0.285714285714 0.8 0.01 0.01
56820 0.11339610921 0.779 1 1 0.285714285714 0.8 0.01 0.01
56830 0.113196512305 0.0285 1 1 0.285714285714 0.01 0.01 0.01
56840 0.113160167078 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
56850 0.113070068831 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
56860 0.11297198439 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
56870 0.112873902205 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
56880 0.113063113617 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
56890 0.113147581106 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
56900 0.113368622245 0.779 1 0.4 0.285714285714 0.8 0.01 0.01
56910 0.113095067414 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
56920 0.112750383645 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
56930 0.112405632079 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
56940 0.112224219882 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
56950 0.111988988904 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
56960 0.111745735864 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
56970 0.111502456271 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
56980 0.111546843449 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
56990 0.111486373407 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
57000 0.111562722436 1.379 1 0.8 0.114285714286 0.8 0.01 0.01
57010 0.111337349657 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
57020 0.111089182055 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
57030 0.110840985805 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
57040 0.110756381329 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
57050 0.110617904531 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
57060 0.110471418323 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
57070 0.110324928593 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
57080 0.110466404735 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
57090 0.110502904988 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
57100 0.110676322169 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
57110 0.110431478964 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
57120 0.11013473373 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
57130 0.109837940176 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
57140 0.109704879013 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
57150 0.109517885951 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
57160 0.109322865269 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
57170 0.109127830727 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
57180 0.109221087333 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
57190 0.109209257116 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
57200 0.109334521693 1.179 1 1.2 0.171428571429 0.8 0.01 0.01
57210 0.109196262571 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
57220 0.109044888608 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
57230 0.108893509952 -0.1715 1 1.2 0.342857142857 0.01 0.01 0.01
57240 0.108906022982 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
57250 0.108864573055 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
57260 0.108815107053 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
57270 0.108765644211 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
57280 0.109004536672 -0.031 0.01 1.2 0.342857142857 0.01 0.01 1.2
57290 0.109138277717 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
57300 0.109409065717 0.579 1 1.6 0.342857142857 0.8 0.01 0.01
57310 0.109377521791 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
57320 0.10932317229 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
57330 0.109268826032 -0.5715 1 1.6 0.457142857143 0.01 0.01 0.01
57340 0.109378303008 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
57350 0.109433824986 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
57360 0.109481324298 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
57370 0.109528816287 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
57380 0.10986441512 -0.431 0.01 1.6 0.457142857143 0.01 0.01 1.2
57390 0.110094896536 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
57400 0.110462244995 0.179 1 0.2 0.457142857143 0.8 0.01 0.01
57410 0.110178593697 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
57420 0.109784831792 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
57430 0.109390969994 0.8285 1 0.2 0.0571428571429 0.01 0.01 0.01
57440 0.109160875615 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
57450 0.108876793897 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
57460 0.10858464635 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
57470 0.10829245093 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
57480 0.108288772102 0.969 0.01 0.2 0.0571428571429 0.01 0.01 1.2
57490 0.108179921574 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
57500 0.10820831403 1.579 1 0 0.0571428571429 0.8 0.01 0.01
57510 0.107817455643 1.779 1 0 0 0.8 0.01 0.01
57520 0.107374483911 1.779 1 0 0 0.8 0.01 0.01
57530 0.106931374085 1.0285 1 0 0 0.01 0.01 0.01
57540 0.106652384962 1.359 0.01 0 0 0.01 1.4 0.01
57550 0.106319256712 1.359 0.01 0 0 0.01 1.4 0.01
57560 0.105978016218 1.359 0.01 0 0 0.01 1.4 0.01
57570 0.105636700465 0.0385 0.01 0 0 0.01 0.01 0.01
57580 0.10558462719 1.169 0.01 0 0 0.01 0.01 1.2
57590 0.105427105851 0.0385 0.01 0 0 0.01 0.01 0.01
57600 0.105407191347 1.779 1 0.4 0 0.8 0.01 0.01
57610 0.105083782615 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
57620 0.104737394851 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
57630 0.104390927145 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
57640 0.104209027222 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
57650 0.103972896107 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
57660 0.103728676332 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
57670 0.103484424028 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
57680 0.103530038134 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
57690 0.103469992315 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
57700 0.103547812577 1.379 1 1 0.114285714286 0.8 0.01 0.01
57710 0.103360632753 0.779 1 1 0.285714285714 0.8 0.01 0.01
57720 0.103160250829 0.779 1 1 0.285714285714 0.8 0.01 0.01
57730 0.102959850691 0.0285 1 1 0.285714285714 0.01 0.01 0.01
57740 0.102924285878 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
57750 0.102834444959 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
57760 0.102736539072 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
57770 0.102638634313 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
57780 0.10283082264 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
57790 0.102917244595 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
57800 0.103141562989 0.779 1 1.4 0.285714285714 0.8 0.01 0.01
57810 0.10306172101 0.379 1 1.4 0.4 0.8 0.01 0.01
57820 0.102958931788 0.379 1 1.4 0.4 0.8 0.01 0.01
57830 0.102856143272 -0.3715 1 1.4 0.4 0.01 0.01 0.01
57840 0.102918205875 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
57850 0.102925985007 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
57860 0.10292569839 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
57870 0.102925411804 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
57880 0.103215097423 -0.231 0.01 1.4 0.4 0.01 0.01 1.2
57890 0.103399012389 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
57900 0.103720702872 0.379 1 1.8 0.4 0.8 0.01 0.01
57910 0.103738382984 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
57920 0.103733130236 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
57930 0.10372787804 -0.7715 1 1.8 0.514285714286 0.01 0.01 0.01
